date	Alabama	Alaska	Arizona	Arkansas	California	Colorado	Connecticut	Delaware	District_of_Columbia	Florida	Georgia	Guam	Hawaii	Idaho	Illinois	Indiana	Iowa	Kansas	Kentucky	Louisiana	Maine	Maryland	Massachusetts	Michigan	Minnesota	Mississippi	Missouri	Montana	Nebraska	Nevada	New_Hampshire	New_Jersey	New_Mexico	New_York	North_Carolina	North_Dakota	Northern_Mariana_Islands	Ohio	Oklahoma	Oregon	Pennsylvania	Puerto_Rico	Rhode_Island	South_Carolina	South_Dakota	Tennessee	Texas	Utah	Vermont	Virgin_Islands	Virginia	Washington	West_Virginia	Wisconsin	Wyoming
20200121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
20200122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
20200123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
20200124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
20200125	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
20200126	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
20200127	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
20200128	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
20200129	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
20200130	0	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
20200131	0	0	1	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
20200201	0	0	1	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
20200202	0	0	1	0	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
20200203	0	0	1	0	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
20200204	0	0	1	0	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
20200205	0	0	1	0	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
20200206	0	0	1	0	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
20200207	0	0	1	0	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
20200208	0	0	1	0	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
20200209	0	0	1	0	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
20200210	0	0	1	0	7	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
20200211	0	0	1	0	7	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
20200212	0	0	1	0	7	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0
20200213	0	0	1	0	7	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0
20200214	0	0	1	0	7	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0
20200215	0	0	1	0	7	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0
20200216	0	0	1	0	7	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0
20200217	0	0	1	0	7	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0
20200218	0	0	1	0	7	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0
20200219	0	0	1	0	7	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0
20200220	0	0	1	0	8	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0
20200221	0	0	1	0	9	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	1	0
20200222	0	0	1	0	9	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	1	0
20200223	0	0	1	0	9	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	1	0
20200224	0	0	1	0	11	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	5	0	1	0
20200225	0	0	1	0	11	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	0	0	0	5	0	1	0
20200226	0	0	1	0	26	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	0	0	0	5	0	1	0
20200227	0	0	1	0	26	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	0	0	0	5	0	1	0
20200228	0	0	1	0	27	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	11	1	0	0	0	7	0	1	0
20200229	0	0	1	0	28	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	11	1	0	0	0	10	0	1	0
20200301	0	0	1	0	33	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	13	0	0	0	0	1	0	0	0	0	0	2	0	0	2	0	0	0	11	1	0	0	0	17	0	1	0
20200302	0	0	1	0	38	0	0	0	0	2	2	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	13	0	1	0	0	1	0	0	0	0	0	2	0	0	2	0	0	0	11	1	0	0	0	23	0	1	0
20200303	0	0	2	0	45	0	0	0	0	3	2	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	13	0	2	0	0	2	1	0	0	0	0	2	0	0	2	0	0	0	11	1	0	0	0	32	0	1	0
20200304	0	0	2	0	55	0	0	0	0	3	2	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	13	0	2	1	0	11	1	0	0	0	0	2	0	0	2	0	0	0	12	1	0	0	0	47	0	1	0
20200305	0	0	2	0	67	2	0	0	0	4	2	0	0	0	5	0	0	0	0	0	0	3	3	0	0	0	0	0	13	2	2	2	0	22	1	0	0	0	0	2	0	0	2	0	0	1	16	1	0	0	0	75	0	1	0
20200306	0	0	3	0	81	8	0	0	0	7	3	0	1	0	6	1	0	0	1	0	0	3	8	0	1	0	0	0	14	2	2	4	0	44	2	0	0	0	1	2	2	0	3	2	0	1	19	3	0	0	0	86	0	1	0
20200307	0	0	5	0	100	8	0	0	1	12	7	0	1	0	6	1	0	1	1	0	0	3	13	0	1	0	1	0	14	2	4	4	0	89	2	0	0	0	1	6	4	0	3	2	0	1	19	3	1	0	1	110	0	1	0
20200308	0	0	5	0	112	8	1	0	1	13	11	0	2	0	7	2	3	1	4	0	0	5	28	0	2	0	1	0	16	4	4	6	0	106	2	0	0	0	1	13	6	0	3	6	0	3	23	3	1	0	2	141	0	1	0
20200309	0	0	6	0	172	12	2	0	4	14	17	0	2	0	11	4	8	1	5	1	0	6	41	0	2	0	1	0	16	4	4	11	0	142	7	0	0	3	1	13	10	0	3	7	0	4	24	3	1	0	5	179	0	2	0
20200310	0	0	6	0	179	17	2	0	4	23	22	0	2	0	19	6	13	1	7	6	0	9	92	2	3	0	1	0	17	4	5	15	0	173	7	0	0	3	2	14	12	0	5	9	5	7	31	4	1	0	8	279	0	3	0
20200311	0	0	9	1	202	34	3	1	10	26	31	0	2	0	25	11	14	1	7	13	0	13	95	2	5	1	1	0	23	7	5	23	4	217	8	1	0	4	2	20	16	0	5	10	8	8	33	5	2	0	10	338	0	6	1
20200312	0	1	9	6	252	49	6	4	10	46	31	0	2	0	32	12	16	5	11	14	1	13	108	12	9	1	2	0	24	11	6	29	6	326	16	1	0	5	2	30	22	0	5	12	8	18	41	7	2	0	17	419	0	8	1
20200313	6	1	9	7	320	78	11	4	10	70	41	0	2	1	46	12	17	6	11	36	2	18	123	25	14	6	4	4	27	19	7	50	10	421	18	1	0	13	3	30	41	3	20	13	9	26	58	7	2	0	30	511	0	19	2
20200314	12	1	12	9	381	103	20	4	16	70	65	0	4	5	66	15	18	8	18	77	3	27	138	33	21	6	5	6	29	21	7	75	13	610	25	1	0	26	4	36	47	4	20	19	9	32	69	21	5	1	42	609	0	27	3
20200315	23	1	13	16	478	136	26	7	17	109	97	3	7	5	94	19	22	9	21	103	12	32	164	53	35	10	5	6	31	26	13	98	17	732	32	1	0	37	8	39	68	5	20	28	9	39	80	29	8	1	45	675	0	33	3
20200316	29	3	18	22	588	161	41	8	22	141	118	3	10	5	104	24	22	11	22	137	17	39	197	54	54	12	9	8	33	45	17	176	21	950	34	1	0	50	10	46	81	5	21	33	10	52	87	40	12	2	51	794	0	47	10
20200317	39	6	20	22	732	183	68	16	31	210	142	3	14	9	159	30	29	17	26	196	32	57	218	65	60	21	16	8	36	55	26	268	23	1375	42	5	0	67	18	66	101	5	23	47	11	73	106	51	14	2	67	908	1	72	15
20200318	51	9	28	33	893	216	96	26	36	326	193	8	16	11	286	39	38	22	35	280	43	85	256	80	77	34	21	12	43	82	39	427	28	2387	66	7	0	90	29	74	139	5	33	60	11	98	166	65	19	3	78	1026	2	106	17
20200319	78	12	47	62	1067	278	159	30	39	434	282	12	26	23	420	56	44	35	47	392	52	108	328	334	89	50	35	19	47	99	44	735	35	4161	104	19	0	120	44	87	187	6	44	81	14	155	248	80	22	3	94	1228	5	155	18
20200320	106	14	70	100	1283	364	194	39	71	564	482	14	37	31	583	81	45	49	63	537	57	150	413	548	115	80	73	19	53	165	55	896	43	7113	144	27	0	169	49	114	269	14	44	126	14	237	386	112	29	6	115	1404	8	216	22
20200321	131	21	104	118	1544	475	223	45	77	764	552	15	48	42	751	128	68	57	84	763	70	195	525	787	138	140	93	29	61	165	65	1336	57	10371	184	28	0	247	53	137	388	21	66	172	14	312	547	138	49	6	152	1655	12	281	24
20200322	157	22	153	165	1851	591	327	56	98	1000	620	27	56	47	1047	204	90	66	103	837	89	245	646	1033	171	207	130	34	62	190	78	1914	65	15188	269	30	0	351	67	161	504	23	83	194	21	424	639	182	52	17	219	1844	16	382	26
20200323	196	36	234	201	2240	721	415	87	116	1222	800	29	77	50	1285	264	105	82	124	1172	107	290	777	1324	235	249	183	45	73	265	101	2844	83	20899	302	32	0	444	81	191	644	31	106	299	28	522	728	257	75	17	254	2101	16	418	28
20200324	242	42	326	231	2644	912	618	104	137	1467	1095	32	90	73	1535	371	124	102	157	1388	118	349	1159	1791	264	320	255	51	77	315	108	3675	100	25704	397	37	0	564	106	209	851	39	124	342	30	678	857	299	95	17	291	2469	39	481	37
20200325	386	59	402	307	3183	1086	875	119	183	1971	1385	32	95	123	1874	484	147	134	198	1795	142	423	1838	2293	289	376	384	65	84	405	137	4402	113	33117	562	45	0	707	164	266	1151	51	132	425	41	806	1132	346	123	17	390	2585	51	623	49
20200326	538	69	508	350	4060	1432	1012	143	231	2478	1641	49	106	189	2538	661	179	173	248	2305	155	581	2417	2877	346	486	508	90	91	535	158	6876	136	39058	639	58	0	867	248	316	1690	64	165	456	46	981	1542	402	158	17	603	3208	76	754	56
20200327	639	85	665	385	4915	1735	1291	165	267	3198	2198	53	120	232	3029	992	236	213	302	2746	168	790	3240	3655	398	579	670	121	102	621	187	8825	191	44746	784	68	0	1144	322	415	2217	79	203	542	58	1180	1971	480	184	19	605	3770	96	930	74
20200328	720	102	773	409	5566	2061	1524	214	304	4038	2447	57	151	262	3547	1239	298	272	394	3315	211	1066	4257	4634	442	669	837	147	122	738	214	11124	210	53517	972	93	2	1406	377	480	2815	100	239	661	68	1363	2381	608	211	19	739	4311	113	1042	85
20200329	830	114	930	449	6321	2315	1993	232	342	4943	2683	58	175	310	4615	1522	336	333	439	3539	253	1244	4955	5486	504	759	902	161	138	920	258	13386	237	59783	1166	97	2	1665	429	549	3441	127	294	775	90	1569	2722	719	235	23	889	4897	124	1120	88
20200330	947	120	1169	508	7421	2628	2571	264	401	5695	3032	60	204	415	5070	1797	424	374	480	4024	275	1415	5752	6508	576	848	1049	177	185	1044	314	16636	282	67504	1303	109	2	1933	481	607	4156	174	408	925	100	1721	3065	806	256	30	1020	5180	145	1269	96
20200331	999	133	1298	564	8583	2990	3128	319	495	6742	4116	139	224	526	5992	2177	498	435	590	5237	303	1662	6620	7629	629	937	1350	198	199	1113	367	18696	315	76211	1527	126	2	2199	566	690	4997	239	488	1083	107	2049	3588	887	293	30	1249	5293	162	1351	121
20200401	1108	143	1413	624	9857	3346	3557	368	586	7769	4747	147	258	669	6978	2578	549	489	674	6424	344	1985	7738	9292	689	1073	1580	219	249	1279	415	22255	363	84364	1591	147	6	2548	719	737	5805	286	566	1293	129	2689	4402	1012	321	30	1511	5589	191	1552	138
20200402	1270	146	1600	683	11190	3728	3824	393	653	9000	5444	152	283	891	7695	3056	614	554	747	9152	376	2331	8966	10791	742	1177	1834	241	273	1458	479	25590	403	93360	1858	159	8	2903	879	827	7021	316	657	1554	165	2868	4952	1077	338	37	1706	6586	217	1730	154
20200403	1535	156	1769	738	12569	4182	4915	450	757	10260	5967	154	317	1012	8904	3455	699	625	762	10299	432	2758	10402	12669	789	1358	2113	262	297	1549	540	29895	495	103689	2093	173	8	3312	989	899	8420	378	711	1700	187	3032	5773	1248	389	38	2011	6967	242	1916	167
20200404	1632	169	2019	743	13796	4574	5276	593	902	11537	6383	223	349	1076	10357	3975	786	702	909	12500	456	3125	11736	14225	865	1455	2291	281	339	1758	621	34124	544	115963	2402	186	8	3739	1159	1000	10110	452	806	1917	212	3265	6566	1426	461	42	2408	7499	282	2112	189
20200405	1840	183	2269	853	15202	4950	5675	673	998	12342	6742	265	369	1100	11276	4437	868	769	1048	13014	470	3609	12500	15633	935	1638	2367	298	377	1880	669	37505	624	124085	2585	207	8	4043	1251	1068	11590	475	922	2049	240	3538	7117	1618	512	42	2636	7985	325	2267	200
20200406	2005	189	2466	927	16361	5172	6906	783	1097	13621	7558	266	385	1170	12262	4986	946	854	1057	14867	499	4045	13837	17129	986	1738	2722	319	438	1971	715	41090	686	133389	2870	225	8	4450	1326	1132	13075	513	1082	2232	288	3753	8150	1662	543	44	2877	8385	347	2440	213
20200407	2197	211	2577	997	17540	5429	7781	928	1211	14739	9156	274	408	1210	13549	5544	1048	905	1289	16284	519	4371	15202	18851	1069	1915	3037	319	491	2101	747	44416	794	141703	3220	237	8	4783	1470	1181	14582	573	1229	2417	320	4010	8968	1737	575	45	3332	8683	413	2578	221
20200408	2498	224	2726	1077	19043	5655	8781	1116	1440	15690	10204	409	433	1232	15078	5986	1145	1055	1393	17030	537	5529	16790	20220	1154	2003	3327	332	538	2318	788	47437	865	151271	3423	251	11	5149	1523	1239	16414	620	1450	2552	393	4246	9897	1860	605	46	3644	9098	483	2756	230
20200409	2838	233	3018	1146	20191	6202	9784	1209	1523	16819	10885	542	440	1366	16422	6400	1270	1116	1525	18283	560	6185	18941	21375	1242	2260	3539	354	594	2456	819	51027	989	162036	3651	269	11	5513	1683	1321	18379	683	1727	2792	447	4456	11372	1980	628	50	4041	9609	524	2885	303
20200410	3008	244	3112	1202	21366	6510	10538	1326	1660	17960	11859	577	463	1425	17887	6960	1388	1180	1702	19253	586	6968	20974	22646	1335	2469	3799	365	678	2606	885	54588	1090	172830	3906	278	11	5879	1794	1371	20128	725	2015	3065	536	4793	12291	2103	679	51	4509	9888	537	3068	320
20200411	3262	255	3393	1228	22421	6893	11510	1479	1778	18978	12261	681	484	1438	19180	7494	1510	1282	1851	20014	616	7694	22860	23855	1427	2642	4024	377	718	2720	929	58151	1174	182990	4310	293	11	6251	1868	1447	21774	788	2349	3207	626	4983	13208	2208	711	51	5076	10227	593	3213	343
20200412	3583	270	3539	1280	23323	7303	12035	1625	1875	19855	12103	716	497	1457	20852	7990	1587	1337	1963	20595	633	8225	25475	24496	1621	2781	4160	387	805	2860	985	61850	1245	191425	4520	308	11	6605	1970	1527	22955	897	2665	3319	729	5144	13776	2305	727	51	5273	10414	615	3341	364
20200413	3805	275	3702	1475	24334	7691	13381	1761	1955	21011	13125	719	502	1499	22025	8300	1710	1384	2048	21016	698	8936	26867	25490	1650	2942	4388	394	870	3036	1020	64584	1345	197973	4788	331	11	6975	2069	1584	24295	903	2976	3439	867	5483	14487	2368	748	51	5746	10547	638	3428	373
20200414	3953	283	3806	1498	25758	7941	13989	1926	2058	21620	13913	721	511	1538	23247	8598	1899	1440	2210	21518	734	9472	28163	26845	1695	3087	4686	399	930	3137	1091	68824	1407	205375	4992	341	13	7280	2184	1633	25591	923	3251	3553	987	5654	15303	2420	752	51	6173	10711	697	3555	373
20200415	4241	291	3962	1599	27107	8280	14755	2014	2197	22526	14583	750	524	1587	24593	9030	1995	1503	2295	21951	770	10096	29918	27894	1809	3360	4895	404	994	3212	1139	71030	1484	217130	5123	365	13	7791	2263	1663	26804	974	3529	3656	1168	5864	16106	2549	759	51	6502	10806	725	3721	392
20200416	4404	298	4234	1620	28142	8675	15884	2075	2350	23332	15644	790	535	1609	25734	9619	2141	1595	2429	22532	796	10851	32181	29120	1912	3624	5111	415	1094	3321	1211	75317	1597	225761	5463	393	13	8414	2357	1736	28314	1043	3838	3931	1311	6077	16928	2687	768	51	6891	11180	739	3875	393
20200417	4572	307	4507	1695	29398	9047	16809	2323	2476	24745	16658	796	547	1655	27575	10235	2332	1732	2522	23118	827	11641	34402	29954	2071	3793	5283	422	1216	3524	1287	78467	1711	233293	5859	439	14	9107	2465	1785	30121	1068	4177	4086	1411	6423	18131	2813	779	53	7492	11479	776	4045	401
20200418	4723	312	4719	1777	30829	9433	17550	2538	2666	25484	17014	805	568	1668	29160	10730	2513	1820	2707	23580	847	12379	36372	30718	2213	3974	5517	426	1348	3626	1342	81420	1798	240542	6140	528	14	10222	2570	1844	31742	1118	4491	4246	1541	6624	18927	2942	803	53	8053	11850	825	4199	412
20200419	4903	317	4929	1781	31544	9730	17962	2538	2793	26306	17619	808	574	1672	30357	11301	2915	1897	2960	23928	867	12892	38077	31349	2356	4274	5667	433	1473	3710	1392	85301	1845	246741	6493	585	14	11602	2599	1910	32992	1213	4706	4377	1635	6824	19441	3071	812	53	8536	11864	890	4346	422
20200420	5078	319	5064	1971	33862	10106	19815	2745	2927	27050	18447	811	578	1736	31508	11784	3175	2030	3050	24523	875	13750	39643	31929	2470	4512	5807	433	1646	3830	1447	88806	1971	251608	6764	627	14	12919	2680	1956	34005	1252	5090	4439	1685	6994	20035	3213	816	54	8989	12255	908	4564	426
20200421	5327	327	5251	2262	35844	10447	20360	2931	3098	27861	19189	852	580	1766	33059	12214	3641	2114	3193	24854	888	14261	41199	32936	2567	4716	5941	437	1726	3937	1491	92387	2072	255932	6951	644	14	13725	2807	2002	35384	915	5500	4608	1755	7317	20949	3301	818	54	9629	12410	929	4691	442
20200422	5610	333	5459	2392	37573	10878	22469	3200	3206	28301	20099	911	586	1802	35108	12575	3764	2291	3373	25317	907	14842	42944	33973	2721	4894	6137	439	1826	4081	1588	95865	2210	261591	7220	679	14	14117	2894	2059	36763	915	5841	4761	1858	7681	21769	3451	823	54	10265	12606	939	4915	447
20200423	5832	335	5769	2599	39534	11262	23100	3308	3361	29640	20905	979	590	1836	36935	13196	3939	2626	3548	25798	937	15805	46023	35253	2942	5153	6321	442	2190	4208	1670	99989	2379	267932	7608	709	14	14694	3017	2127	38334	1230	6256	4917	1956	8169	22706	3621	825	54	10999	12981	981	5125	453
20200424	6026	337	6045	2810	41368	12255	23921	3442	3528	30525	21575	997	595	1870	39658	13848	4459	2842	3779	26199	965	16693	50969	36628	3185	5434	6625	444	2474	4398	1720	102196	2524	276218	8052	748	14	15169	3120	2177	40298	1276	6699	5070	2040	8618	23650	3782	827	55	11595	13197	1010	5431	473
20200425	6213	337	6280	2909	42590	12967	24582	3576	3699	30831	22225	997	597	1887	41777	14567	5109	3091	3905	26571	990	17844	53348	37302	3446	5718	6826	445	2898	4539	1793	105523	2662	286901	8548	803	14	15587	3193	2253	41626	1307	7129	5253	2147	8918	24494	3950	843	57	12365	13565	1025	5762	477
20200426	6421	339	6526	3001	43691	13440	25269	4034	3841	31520	22459	997	599	1897	43903	15187	5490	3198	4074	26832	1015	18664	54938	38003	3602	5911	6997	448	3126	4638	1864	109038	2728	292914	8830	867	14	15963	3253	2311	42709	1371	7439	5490	2213	9435	25209	4123	851	59	12969	13744	1054	5986	502
20200427	6539	343	6716	3069	45208	13804	25997	4162	3892	32130	23229	1113	600	1917	45883	16137	5868	3407	4146	27111	1023	19574	56462	38457	3816	6094	7171	449	3487	4708	1938	111188	2825	296991	9035	942	14	16325	3280	2354	43728	1388	7708	5613	2246	9739	25963	4236	855	59	13534	13958	1078	6164	520
20200428	6750	349	6948	3127	46570	14239	26312	4575	3994	32838	23607	1114	602	1952	48102	16783	6376	3601	4375	27329	1040	20200	58302	39469	4181	6342	7306	451	3613	4812	2010	113856	2975	300276	9568	991	14	16769	3410	2385	45323	1400	7926	5735	2314	9974	26868	4343	862	62	14338	14165	1096	6389	536
20200429	6925	353	7202	3207	48904	14680	26767	4655	4106	33185	24300	1114	605	1984	50355	17409	6843	3811	4538	27703	1056	20942	60265	40443	4644	6569	7426	451	3876	4934	2054	116264	3213	304994	9947	1033	14	17303	3473	2446	46191	1465	8247	5881	2375	10255	27839	4499	862	66	14961	14490	1110	6621	544
20200430	7068	353	7648	3281	50470	15207	27700	4734	4323	33683	25431	1115	609	2016	52918	18099	7145	4305	4708	28044	1095	21825	62205	41348	5136	6815	7563	452	4332	5053	2146	118652	3411	309696	10507	1067	14	18027	3618	2510	48224	1537	8621	6095	2450	10506	29072	4672	866	66	15846	14814	1126	6973	559
20200501	7294	362	7962	3310	52318	15661	28764	4918	4658	34720	26436	1115	610	2035	56055	18941	7883	4510	4879	28754	1123	23566	64311	42348	5730	7212	7840	452	4838	5249	2310	121190	3513	313575	10922	1107	14	18743	3748	2579	49764	1573	8962	6258	2525	11781	30342	4829	879	66	16901	15134	1152	7439	566
